text,hotel-general,bathroom-general,hotel-atmosphere,bathroom-atmosphere,hotel-cleanliness,bathroom-cleanliness,hotel-facilities,bathroom-facilities,hotel-location,bed-general,hotel-price,bed-cleanliness,room-general,catering-general,room-atmosphere,catering-price,room-cleanliness,parking,room-facilities,staff
[DISLIKED] Ich hatte ein 6er Zimmer gebucht war allerdings dann in einem 8er Zimmer wobei nur zwei Betten belegt waren - eins von mir und eines von einem anderen Mann ich fände es gut wenn zumindest immer mindestens 3 Personen im Zimmer wären für mich als junge Frau war es sehr unheimlich alleine mit einem fremden Mann im Zimmer zu sein und konnte deshalb die Nacht kaum schlafen,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
[DISLIKED] El aire acondicionado es una basura. El desayuno es intocable porque es muy caro.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
[LIKED] Pour une suite d hôtel 4 étoiles en plein Paris on a vu mieux Nous souhaitons une suite pour 3 adultes et sincèrement celle ci était petite La chambre en duplex sous les toits on ne passe pas debout on se cogne la nuit La baignoire spa est réparée à la va vite au mastic les plinthes sont pas entretenues dans le placard le plafond se détache les chaînes tv sont très limitées au prix de la chambre c est tout de même inadmissible,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
[DISLIKED] The bed was too soft and the bathroom lacked privacy.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Le mie lenzuola non sono state cambiate il giorno successivo anche se erano macchiate,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
[LIKED] Esta mut comoda en todos los sentidos,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Fällt mir nichts ein Haben ibis gebucht - haben ibis bekommen Alles gut,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] de nabijheid van de Champs Elysées en zijn restaurants,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Badezimmer etwas veraltet,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[DISLIKED] Il bagno potrebbe essere in condizioni migliori, la vasca, la doccia e la porta d'ingresso necessitano di un aggiornamento.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Ya no dan pantuflas No dan ni siquiera crema para cuerpo El hotel se ve descuidado,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
[DISLIKED] Mijn kamer rook zo erg naar tabaksrook dat mijn keel brandde toen ik binnenkwam. Er was veel lawaai en dat begrijp ik vanwege de buurt. Ik had het gevoel dat de badkamer niet 100% schoon was.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Kamer was geweldig,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"[LIKED] Ma chambre était au-dessus de l'entrée de l'hôtel et la nuit, j'entendais le mécanisme d'ouverture de la porte d'entrée. De plus, la salle de bain donnant sur la rue n'était pas insonorisée, donc j'entendais la conversation jusque tard dans la nuit car l'hôtel se trouve en face d'une discothèque.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Breakfast was very good. Very good parking.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"[DISLIKED] Il design marrone-beige degli InterCity Hotels non è di mio gusto, non ha alcun gusto ma rimane funzionale",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[DISLIKED] Necessita di manutenzione Sembra già vecchio Non c'è ghiaccio, quello era un problema",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] schlecht geputzt es befand sich noch eine Slipeinlage eines vorherigen Gastes im Zimmer das Personal war unfreundlich frech und weder bemüht das Problem vom Personal beseitigen zu lassen geschweige denn ein besser gesäubertes Zimmer anzubieten,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
[DISLIKED] Rien n est à améliorer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] toiletafval en oorstekers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[LIKED] Das Badezimmer war in Ordnung, ich hatte einen Kühlschrank und eine Mikrowelle im Zimmer",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] The location was lovely lots of restaurants cafes in the local area including the Natural Kitchen which was delicious The hotel is about a 10 minutes walk from Tower Bridge which was lovely So I really enjoyed walking around the landmarks The area does make the price seem more reasonable The staff were all very attentive and helpful The lobby is also very pretty Must come back to see the pool and spa,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
[LIKED] Abbiamo particolarmente apprezzato il letto e la tenda elettrica che ci ha permesso di oscurare completamente la stanza,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
[LIKED] La camera spaziosa e pulita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
[DISLIKED] defekte Duschtür Duschkopf keimig lieblose Einrichtung Tisch defekt,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
[DISLIKED] Douchekop was volledig verkalkt,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Wir haben mehrere lange dunkle schwarze Haare in unserem Bett gefunden direkt als wir das Zimmer bezogen haben Draußen auf dem Flur roch es zumindest auf unserer Etage nach Mariuhana und Bier Erinnerte mehr an einen Jugendherberge als an ein Hotel,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
[LIKED] it was walkable to places,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Le manque d hygiène chambre sale urine cafards cheveux du précédent occupant sol non aspiré pas à hauteur d un hôtel 3 étoiles et très bruyant de plus pas de voilage laissant à chacun le droit de regard sur notre intimité,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
[DISLIKED] Die Sauberkeit der Zimmer ist definitiv ausbaufähig Die Türen vom Kleiderschrank waren defekt so dass dieser sich nicht öffnen ließ Die Dichtungen der Dusche sind undicht so dass man nach dem Duschen erstmal wischen darf Die Aufzugsituation ist eine Katastrophe Man steht nicht selten 15-30min vor dem Fahrstuhl um hoch bzw runter zu kommen dabei gibt es keinerlei Abstandsbeachtungen es steigt alles in den Fahrstuhl was noch reinpasst ganz ganz schlimm Maskenpflicht wird nicht eingehalten Allgemein sind die Hygienemaßnahmen definitiv nicht gut wenn man denn überhaupt von welchen sprechen kann Corona scheint in diesem Hotel keine Rolle mehr zu spielen Denn Hygienemaßnahmen und Sicherheitsregeln finden kaum bis wenig Anwendung Das fängt bei den Fahrstühlen an setzt sich katastrophal beim Frühstück fort und mündet beim Personal dass teilweise nicht mal mehr Masken trägt und sich nicht mal die Hände desinfiziert wenn es von Tisch zu Tisch geht bzw mit dem Abräumtablett von Tisch zu Tisch gegangen wird und schön erstmal das Geschirr von 5 anderen Tischen neben meinem Kaffee parkt um meinen Teller auch noch auf dem mega vollem Tablett zu verstauen Einfach nicht schön und dann nützt es einem auch nix wenn man bei der Ankunft gebeten wird doch gleich alles zu bezahlen damit man die Kontakte bei steigenden Zahlen reduzieren kann Warum denn Bis auf an der Rezeption scheint Corona doch in den gesamten anderen Bereichen des Hotels nicht mehr exsitent Das war mehr als enttäuschend und dann muss man sich auch nicht wundern wenn alles bald wieder schließen muss Traurig aber wahr Verreisen zu Coronazeiten macht man sicherlich auf eigene Gefahr aber ich hätte tatsächlich deutlich bessere Hygienemaßnahmen erwartet dass diese nicht alle einhalten ist mir klar aber was soll man von den Gästen erwarten wenn selbst das Personal sich nicht dran hält als Vorbild fungiert und die unvernünftigen Gäste darauf hinweist,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
[DISLIKED] La loro attenzione e il trattamento verso gli ospiti che venivano con me e le smorfie che facevano quando qualcuno chiedeva loro qualcosa.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[DISLIKED] En raalidad todo bien,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[DISLIKED] The internet wasn't great, I asked for an extra pillow but it smelled like walking around, and the unit was so small that I could hear everything going on around me, I could hear my roommate arriving at 3am and preparing breakfast at 6am. The WiFi felt very unstable.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
[DISLIKED] El señalamiento del hotel no se me hizo bueno cuando llegamos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"[DISLIKED] De koelkast kon midden in de nacht gevuld worden, zelfs een fles water in de koelkast is niet geweldig",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
[DISLIKED] piccoli dettagli decorativi per rinfrescare,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Old and moldy towels Cleanliness I forgot an extra cleaning cloth in the bathroom sink.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Évacuation de la douche à revoir Lumière d appoint lit ne fonctionne pas,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
[DISLIKED] Zimmer war echt klein,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
[DISLIKED] COVID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] La stanza aveva un certo odore di muffa.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"[DISLIKED] La pulizia della camera, soprattutto del bagno, era scarsa considerando il prezzo.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Reservamos el día 1 de julio a través de Booking una habitación Grand Premium The Level incluyendo todos los servicio propios de este tipo de habitaciones especiales de alta gama _x000D_El día 8 de julio al llamar para confirmar nuestra llegada nos enteramos que los servicios exclusivos The Level no estaban disponibles De hecho la habitación que nos dieron era inferior a lo reservado y no tenía minibar ni cafetera y TODO el equipamiento mínimo había que pedirlo a recepción Muy incómodo máxime al desconocer estos detalles previamente _x000D_Ni Booking ni el propio Hotel Meliá Serrano nos avisaron de esta GRAN DIFERENCIA entre lo reservado y lo que nos ofrecieron De haberlo sabido hubiéramos cancelado la reserva antes de nuestra llegada Lamentable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
[DISLIKED] Las cobijas no son del todo agradables al tacto son muy rugosas y no cubren del todo bien el frío El kit de limpieza es algo raquítico pero tomando en cuenta que te lo renuevan todos los días supongo que está bien,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
[DISLIKED] Parcheggio troppo caro rispetto ad altri hotel nelle vicinanze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
[DISLIKED] La camera è molto piccola e non adatta per 2 amici con 2 letti separati,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
[DISLIKED] Non dispone di bidet. Nella doccia non c'è posto dove mettere il gel e lo shampoo. Non c'è nessun cassetto nell'armadio o sui tavoli.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Des déchets dans la salle de bain et une boucle d'oreille,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[DISLIKED] Das Frühstück ist sehr dürftig, für ein Hotel dieser Kategorie gibt es wirklich nicht viel Auswahl. Für den Preis können wir deutlich besseres erwarten",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
[DISLIKED] Serviettes vieilles et rassis Propreté Salle de bain oublié lingettes nettoyantes supplémentaires dans le lavabo,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] La ubicación es excelente el lugar es muy limpio y muy buena relación con el precio es una habitación con sala pequeño comedor con cocina integrada lavadora y secadora El personal es súper amable y el desayuno delicioso,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
[DISLIKED] Necesita mantenimiento Ya se ve viejo No hay hielos eso sí fue un problema,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] La ubicación la limpieza del lugar,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Je n ai pas aime mon sejour Hotel vieillissant absolument incoherent avec le tarif pratique Pas d internet depuis de nombreux jours officiellement du a un problème de routeur En réalité le groupe machefert propriétaire de plusieurs hotels fait face a de nombreuses difficultés financières et diminue drastiquement le niveau de service de ses hôtels mais jamais ses tarifs,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
[LIKED] schönes zeitgerechtes Design,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Ya está muy viejo las alfombras están viejas y manchadas Urgente renovar por el precio Los salva la ubicación,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
[LIKED] L emplacement est parfait quartier sympa L accueil avec mention spéciale à Yanis qui est très gentil et aux petits soins Merci,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
[LIKED] The breakfast was okay,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
[DISLIKED] Das Personal ist bei der Ankunft in keiner Hinsicht bezüglich der Wünsche entgegengekommen Sie waren sehr unfreundlich _x000D_Das Menü beim Abendessen könnte man zudem noch erweitern,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
[DISLIKED] Non mi è piaciuta la colazione. C'è molta scelta ma è tutto sottovuoto. Non ci sono prodotti fatti in casa.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"[DISLIKED] Helaas was het ontbijt een mislukking, ondanks dat we er om 8.00 uur waren. Er was niet veel keuze. Er werd niets bijgevuld. Noch kaas, noch worst. Koffie was slechts in één machine verkrijgbaar. Je moest lang in de rij wachten om er een te krijgen. Helaas was er geen filterkoffie meer in potten. Helaas werd deze ook niet bijgevuld. Het ontbijt was dus helaas een flop",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
[DISLIKED] uno debería escoger si quiere desayuno con la habitación no le dan opción,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"[DISLIKED] De check-inn was verschrikkelijk, na een half uur konden ze de reservering niet vinden ondanks het bevestigingsnummer en de e-mails verzonden door de boeking en door het Hilton _x000D_In de bar werden we niet bediend omdat de voorkeur uitging naar buitenlanders",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[LIKED] Its location and the fact was almost brand new,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Die Zimmer waren total abgenutzt nicht nur leichte Nutzungsspuren nein komplett runter gerackt Sandiger Boden kaputte Wände schimmeliger Kühlschrank dreckige Wände alte und benutzte Bierflaschen im Schrank komplett durch Gelegene Betten Und und und Für 420 das Wochenende 2 Übernachtungen ist bei dieser Qualität eine absolute Frechheit Wir sind alle enttäuscht und werden nie wieder EIN Fuß in dieses Hotel setzten,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
[DISLIKED] Gli asciugamani sono vecchi e ammuffiti Pulizia Ho dimenticato un panno di ricambio nel lavandino del bagno,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] tout est très bien la déco est soignée et la literie parfaite point rare on vous accompagne à votre chambre la chambre était calme et très fonctionnelle,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
[LIKED] Niets dat dit hotel kan aanpassen om de prijs van de verblijven te rechtvaardigen,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
[LIKED] Het had wat we nodig hadden en voor de prijs kon ik niet om meer vragen.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
[DISLIKED] Op de beelden schilderen ze het af alsof het een hotel is en als je aankomt besef je dat het een transitmotel is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[LIKED] Room and hotel decor excellent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
[LIKED] Espacio,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] la ubicación y la atención,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
[DISLIKED] LE CAMERE AVREBBERO BISOGNO DI UNA RISTRUTTURAZIONE PER AGGIORNARLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
[DISLIKED] L'assenza di macchina per il caffè e bollitore in camera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
[DISLIKED] bathroom bit date,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Petit déjeuner Literie,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
[LIKED] Le lieu l accueil le sourire la disponibilité en ces périodes compliquées,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
[DISLIKED] Access to advertised facilities were limited On arrival were told restaurant availablity was limited due to shortage of chef In the evening after returning from the performance at the Excel the hotel were trying to prevent people from getting drinks from the bar at 10 50pm Not what people were expecting from a large hotel,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
[DISLIKED] -accueil étrange -pas de stationnement en réalité et on est prévenu à l arrivée de sorte qu il n y avait plus moyen d organiser un stationnement -très forte odeur de moisi dans la douche pas étonnante vu les traces qu il y a un peu partout -air conditionné chaud ventilé comme seul chauffage pas rassurant en temps de Covid -télé débranchée -chaussons d accueil cachés entre la 1ere et 2nde journée de présence pour ne pas être utilisés c était moyen,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
[LIKED] habitación muy espaciosa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
[DISLIKED] Beim Einchecken riecht das zimmer unangenehm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
[DISLIKED] Le petit déjeuner était absolument insuffisant pour un hôtel pour voyageurs d'affaires dans la capitale Berlin. Café tiède provenant d'un pichet à pompe. Les jus de fruits fins et le lait concentré ont été recherchés en vain. Des œufs brouillés indéfinissables. Les boulettes de viande sèches et les saucisses étaient dans des bols ouverts. C'était la partie chaleureuse du buffet du petit-déjeuner.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
[DISLIKED] El desayuno ofrece una rebanada de pan con crema de salmón o aguacate y un bol pequeño de yogur por 18 euros. La calidad es excelente pero el precio sigue siendo exorbitante.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
[LIKED] Badkamer was gerenoveerd en schoon,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] La atención de la recepcionista y la ubicación,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"[DISLIKED] Le stanze non erano state fumigate, c'erano molte zanzare, ci lasciavano a malapena dormire e ci siamo ritrovati con un sacco di punture.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
[DISLIKED] Corona dazu können sie aber nichts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[DISLIKED] Ze bieden geen water en als je om een ​​fles water vraagt, zijn de kosten erg hoog",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"[DISLIKED] We paid an extra person fee for the sofa bed in our room, it cost 70 extra as this is a sofa bed and the room was very cramped. Four bottles of pop, four packs of crisps and two chocolate bars for Bar 35 is a disgrace.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
[LIKED] rien chambre spacieuse mais très froid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
[DISLIKED] El trato del personal no es amable llame previamente al hotel para preguntar sobre el estacionamiento me comentaron que incluía el costo del estacionamiento lo cual no fue así tuve que pagar 70 adicional El cuarto es sumamente pequeño no tiene privacidad se escuchan entre los muros el baño super incomodo,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
[LIKED] locatie nabij luchthaven,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Non posso dire niente di così negativo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Il parcheggio era molto stretto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"[DISLIKED] The room was very small and the bathroom was not very accessible. It was very noisy. We took advantage of the noise from surrounding rooms early in the morning, but it wasn't very pleasant.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[LIKED] Vreselijk restaurant, zeer zoute soep, lauwe koffie",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
[DISLIKED] Das Hotel ist irgendwie überall dreckig und schmuddelig,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[DISLIKED] Considering the price, the cleanliness of the room especially the bathroom was not good enough",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] L accessibilité l accueil et la propreté du lieu ainsi que la déco Tout le monde est aux petits soins Emplacement idéal pour un petit concert à l Olympia et des emplettes au quartier Opéra,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
